DATASET,DOCUMENT,LLM_NAME,RESPONSE,TIME
museo,datasets\museo\ASISTENCIA-SOFIA IROLA-06DIC2024.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.6500997999974061
museo,datasets\museo\ASISTENCIA-Sofia Irola-06y10SET2024.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.5993827999918722
museo,datasets\museo\ASISTENCIA-Sofia Irola-10y11DIC2024.pdf,google/gemma-4-E2B-it,'solicitudes administrativas',0.7750446999853011
museo,datasets\museo\ASISTENCIA-Sofia Irola-12DIC2024.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.6962553999910597
museo,datasets\museo\ASISTENCIA-Sofia Irola-15y21ENE2025.pdf,google/gemma-4-E2B-it,solicitudes administrativas,2.286013600009028
museo,datasets\museo\ASISTENCIA-Sofia Irola-16-19DIC2024.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.766178799996851
museo,datasets\museo\ASISTENCIA-Sofia Irola-17al19SET2024.pdf,google/gemma-4-E2B-it,solicitudes administrativas,1.0948537999938708
museo,datasets\museo\ASISTENCIA-Sofia Irola-18OCT2024.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.6728056000138167
museo,datasets\museo\ASISTENCIA-Sofia Irola-19NOV2024.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.6518337999877986
museo,datasets\museo\ASISTENCIA-Sofia Irola-22NOV2024.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.7406567000143696
museo,datasets\museo\ASISTENCIA-Sofia Irola-26SET2024.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.686806500016246
museo,datasets\museo\Boleta de Capacitación SIR.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.9195220000110568
museo,datasets\museo\Capacitacion SIR_JUL2025.pdf,google/gemma-4-E2B-it,solicitudes administrativas,1.3176775999891106
museo,datasets\museo\Capacitación más 12 horas Sofia Irola.pdf,google/gemma-4-E2B-it,solicitudes administrativas,1.0984276999952272
museo,datasets\museo\Capacitación SIR 7MAR.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.6029584000061732
museo,datasets\museo\Capacitación SIR MICITT.pdf,google/gemma-4-E2B-it,I. informacion de labores,0.7113654999993742
museo,datasets\museo\CARTA-DGAN-DG-412-2025 Respuesta OFI MNCR-DAF-AC-015-2025.pdf,google/gemma-4-E2B-it,correspondencia,0.4568420000141486
museo,datasets\museo\CE-17SET2024-Ifigenia Quintanilla Participacion en Comite nacional.pdf,google/gemma-4-E2B-it,correspondencia,3.0988404999952763
museo,datasets\museo\CE-Grettel Monge-14AGO2025.pdf,google/gemma-4-E2B-it,correspondencia,0.8253070999926422
museo,datasets\museo\CIR MNCR-DAF-AC-001-2024.pdf,google/gemma-4-E2B-it,circulares,22.40114570001606
museo,datasets\museo\CIR MNCR-DG-004-2024_Lineamientos_Archivo_Central.pdf,google/gemma-4-E2B-it,circulares,0.4251970000041183
museo,datasets\museo\CIR_MNCR-DAF-AC-001-2025_Gestion de doc 2025.pdf,google/gemma-4-E2B-it,circulares,15.4628870000015
museo,datasets\museo\CIR_MNCR-DAF-AC-002-2025.pdf,google/gemma-4-E2B-it,circulares,0.5390179000096396
museo,datasets\museo\CIR_MNCR-DAF-AC-003-2025 Normalizacion formularios.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.8538813999912236
museo,datasets\museo\CIR_MNCR-DAF-AC-004-2025 plantillas informes.pdf,google/gemma-4-E2B-it,memorandos,0.629110399982892
museo,datasets\museo\CIR_MNCR-DAF-AC-005-2025 recordatorio responsabilidad doc (1).pdf,google/gemma-4-E2B-it,circulares,1.561886699986644
museo,datasets\museo\CIR_MNCR-DAF-AC-006-2025 formularios.pdf,google/gemma-4-E2B-it,circulares,0.5783304999931715
museo,datasets\museo\CIR_MNCR-DAF-AC-007-2025 archivo digital.pdf,google/gemma-4-E2B-it,circulares,0.7343766000121832
museo,datasets\museo\CIR_MNCR-DAF-AC-008-2025 comisiones.pdf,google/gemma-4-E2B-it,circulares,86.79467949998798
museo,datasets\museo\CIR_MNCR-DAF-AC-009-2025 plantillas y formularios.pdf,google/gemma-4-E2B-it,circulares,0.782406299986178
museo,datasets\museo\Contrato de Teletrabajo Sofia Irola 1.pdf,google/gemma-4-E2B-it,expedientes de transferencias de documentos,14.618055900005857
museo,datasets\museo\CONTR_ MNCR-DAF-AC-001-2025_Biblio.pdf,google/gemma-4-E2B-it,controles de préstamo de documentos,1.0485658000106923
museo,datasets\museo\CONTR_ MNCR-DPM-016-2025 Traslado de documentos.pdf,google/gemma-4-E2B-it,"根据控制和记录的性质，该文件最适合归类为控制的活动记录

controles de préstamo de documentos",3.329068399994867
museo,datasets\museo\CONTR_MNCR-DPM-02-2025.pdf,google/gemma-4-E2B-it,informes técnicos producidos,1.2713708999799564
museo,datasets\museo\CONV_MNCR-DG-AJ-016-2025.pdf,google/gemma-4-E2B-it,expedientes de transferencias de documentos,48.41287310002372
museo,datasets\museo\DG-2024-O-285 designación_encargada_Archivo_comisión_CIAP.pdf,google/gemma-4-E2B-it,memorandos,0.5315706999972463
museo,datasets\museo\DG-2024-O-344 Conformacion CISED.pdf,google/gemma-4-E2B-it,memorandos,0.407693899993319
museo,datasets\museo\DG-2024-O-345 Diagnostico AC.pdf,google/gemma-4-E2B-it,informes de labores,1.183832699985942
museo,datasets\museo\DGAN-DG-581-2024 préstamo activos Arch Museo Nac.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.6828356000187341
museo,datasets\museo\EVALUACIÓN DEL DESEMPEÑO 2024 SIR febrero.pdf,google/gemma-4-E2B-it,informes de labores,9.4155657000083
museo,datasets\museo\Factura a Museo por hospedaje Sofia Irola.pdf,google/gemma-4-E2B-it,factura electrónica,0.8428166000230704
museo,datasets\museo\GIRHA-2024-O-672-2024. Srita. Lisseth Rojas Villarreal.pdf,google/gemma-4-E2B-it,expedientes sobre voluntariado,0.927723500004504
museo,datasets\museo\INF MNCR-DAF-AC-002-2024 setiembre.pdf,google/gemma-4-E2B-it,informes de labores,0.6221610000065994
museo,datasets\museo\INF MNCR-DAF-AC-003-2024 octubre.pdf,google/gemma-4-E2B-it,informes de labores,0.6895043999829795
museo,datasets\museo\INF MNCR-DAF-AC-004-2024 teletrabajo octubre.pdf,google/gemma-4-E2B-it,informes de labores,0.7749939000059385
museo,datasets\museo\INF MNCR-DAF-AC-005-2024 noviembre.pdf,google/gemma-4-E2B-it,informes de labores,0.6182379999954719
museo,datasets\museo\INF MNCR-DAF-AC-006-2024 teletrabajo noviembre.pdf,google/gemma-4-E2B-it,informes de labores,1.115376700006891
museo,datasets\museo\INF MNCR-DAF-AC-007-2024 participación comisiones.pdf,google/gemma-4-E2B-it,informes de labores,0.7059171999862883
museo,datasets\museo\INF_MNCR-DAF-AC-001-2025 teletrabajo enero.pdf,google/gemma-4-E2B-it,informes de labores,1.2677476000098975
museo,datasets\museo\INF_MNCR-DAF-AC-002-2025 labores enero.pdf,google/gemma-4-E2B-it,informes de labores,0.7819011000101455
museo,datasets\museo\INF_MNCR-DAF-AC-003-2025 teletrabajo febrero.pdf,google/gemma-4-E2B-it,informes de labores,0.9142553999845404
museo,datasets\museo\INF_MNCR-DAF-AC-004-2025 labores febrero.pdf,google/gemma-4-E2B-it,informes de labores,0.6652298000117298
museo,datasets\museo\INF_MNCR-DAF-AC-005-2025 Asesoria DAH.pdf,google/gemma-4-E2B-it,informes técnicos producidos,15.485704199993052
museo,datasets\museo\INF_MNCR-DAF-AC-006-2025 labores marzo.pdf,google/gemma-4-E2B-it,informes de labores,0.7097000999783631
museo,datasets\museo\INF_MNCR-DAF-AC-007-2025 teletrabajo marzo.pdf,google/gemma-4-E2B-it,informes de labores,1.2179540999932217
museo,datasets\museo\INF_MNCR-DAF-AC-009-2025 labores abril.pdf,google/gemma-4-E2B-it,informes de labores,0.6845197000075132
museo,datasets\museo\INF_MNCR-DAF-AC-010-2025 teletrabajo abril.pdf,google/gemma-4-E2B-it,informes de labores,0.982981099979952
museo,datasets\museo\INF_MNCR-DAF-AC-011-2025 DAH conservacion.pdf,google/gemma-4-E2B-it,informes técnicos producidos,1.4871180000191089
museo,datasets\museo\INF_MNCR-DAF-AC-012-2025 labores mayo.pdf,google/gemma-4-E2B-it,informes de labores,0.7429720999789424
museo,datasets\museo\INF_MNCR-DAF-AC-013-2025 teletrabajo mayo.pdf,google/gemma-4-E2B-it,informes de labores,0.8220249000005424
museo,datasets\museo\INF_MNCR-DAF-AC-015-2025 labores junio.pdf,google/gemma-4-E2B-it,informes de labores,0.6955873999977484
museo,datasets\museo\INF_MNCR-DAF-AC-016-2025 teletrabajo junio.pdf,google/gemma-4-E2B-it,informes de labores,0.843791199993575
museo,datasets\museo\INF_MNCR-DAF-AC-017-2025 labores julio.pdf,google/gemma-4-E2B-it,informes de labores,0.627746299986029
museo,datasets\museo\INF_MNCR-DAF-AC-018-2025 teletrabajo julio.pdf,google/gemma-4-E2B-it,informes de labores,1.0172415999986697
museo,datasets\museo\INF_MNCR-DAF-AC-019-2025 participacion en comisiones.pdf,google/gemma-4-E2B-it,informes de labores,1.0384054000023752
museo,datasets\museo\INF_MNCR-DAF-AC-020-2025 labores agosto.pdf,google/gemma-4-E2B-it,informes de labores,0.7805463999975473
museo,datasets\museo\INF_MNCR-DAF-AC-021-2025 teletrabajo agosto.pdf,google/gemma-4-E2B-it,informes de labores,1.023999700002605
museo,datasets\museo\INF_MNCR-DAF-AC-022-2025 labores setiembre.pdf,google/gemma-4-E2B-it,informes de labores,0.8784001000167336
museo,datasets\museo\INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre.pdf,google/gemma-4-E2B-it,informes de labores,1.2167461999924851
museo,datasets\museo\INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre_1.pdf,google/gemma-4-E2B-it,informes de labores,1.0355543000041507
museo,datasets\museo\INF_MNCR-DAF-AC-024-2025 labores octubre.pdf,google/gemma-4-E2B-it,informes de labores,0.9756783000193536
museo,datasets\museo\INF_MNCR-DAF-AC-025-2025 teletrabajo octubre.pdf,google/gemma-4-E2B-it,informes de labores,1.0353526000108104
museo,datasets\museo\Inscripción capacitacion DIC2024 SIR.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.8553340000216849
museo,datasets\museo\Justificación de asistencia Sofia Irola 01-08.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.4968129000044428
museo,datasets\museo\Justificación de asistencia Sofia Irola 02y03-09.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.5300590000115335
museo,datasets\museo\Justificación de asistencia Sofia Irola 05-09.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.5105561000236776
museo,datasets\museo\Justificación de asistencia Sofia Irola 08-08.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.5009987000084948
museo,datasets\museo\Justificación de asistencia Sofia Irola 16-07.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.5307518000190612
museo,datasets\museo\Justificación de asistencia Sofia Irola 18-07.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.7783342999755405
museo,datasets\museo\Justificación de asistencia Sofia Irola 21-08 anexo.pdf,google/gemma-4-E2B-it,memorandos,0.3971767000039108
museo,datasets\museo\Justificación de asistencia Sofia Irola 21-08.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.5396981000085361
museo,datasets\museo\Justificación de asistencia Sofia Irola 22-07.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.609330500010401
museo,datasets\museo\Justificación de asistencia Sofia Irola 24-07.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.5452250000089407
museo,datasets\museo\Justificación de asistencia Sofia Irola 29-08 anexo.pdf,google/gemma-4-E2B-it,informes técnicos producidos,0.8826414000068326
museo,datasets\museo\Justificación de asistencia Sofia Irola 29-08.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.5076090999937151
museo,datasets\museo\Justificación de asistencia Sofia Irola 31-07.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.8780616000003647
museo,datasets\museo\Justificación de asistencia Sofia Irola.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.9455628000141588
museo,datasets\museo\MCJ-DVA-1196-2024 Marlen Palma Traslado deshumificadores al MNCR.pdf,google/gemma-4-E2B-it,memorandos,0.6279755000141449
museo,datasets\museo\MEM_MNCR-DAF-AC-001-2015.pdf,google/gemma-4-E2B-it,memorandos,0.3555487999983597
museo,datasets\museo\MEM_MNCR-DAF-AC-001-2015_1.pdf,google/gemma-4-E2B-it,memorandos,0.5708639999793377
museo,datasets\museo\MEM_MNCR-DAF-AC-002-2015.pdf,google/gemma-4-E2B-it,memorandos,0.4135903999849688
museo,datasets\museo\MEM_MNCR-DAF-AC-003-2025.pdf,google/gemma-4-E2B-it,memorandos,0.363901500008069
museo,datasets\museo\MIN MNCR-DAF-AC-001-2024 Plani.pdf,google/gemma-4-E2B-it,minutas de reuniones,0.8853123000008054
museo,datasets\museo\MIN_MNCR-DAF-AC-001-2025 Salida DPPC.pdf,google/gemma-4-E2B-it,minutas de reuniones,0.9177894999738784
museo,datasets\museo\MIN_MNCR-DAF-AC-002-2025 Clasificacion PLAN.pdf,google/gemma-4-E2B-it,minutas de reuniones,0.7042237999849021
museo,datasets\museo\MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3.pdf,google/gemma-4-E2B-it,minutas de reuniones,1.9170646999846213
museo,datasets\museo\MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3_1.pdf,google/gemma-4-E2B-it,minutas de reuniones,1.684564600000158
museo,datasets\museo\OF MNCR-JA-386-2024 AC donación deshumidificadores MCJ act27 a25.pdf,google/gemma-4-E2B-it,minutas de reuniones,0.5839122000033967
museo,datasets\museo\OFI MNCR-DAF-013-2024. Sra. Sofía Irola Rojas. Funciones del puesto.pdf,google/gemma-4-E2B-it,informes de labores,1.2530670000123791
museo,datasets\museo\OFI MNCR-DAF-035-2025. DG. Representantes Comité Gerencial T.I..pdf,google/gemma-4-E2B-it,memorandos,0.3463821999903302
museo,datasets\museo\OFI MNCR-DAF-040-2024 solicitud criterio legal.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.6130548999935854
museo,datasets\museo\OFI MNCR-DAF-AC-005-2024 entrega revistas.pdf,google/gemma-4-E2B-it,correspondencia,0.3613959000213071
museo,datasets\museo\OFI MNCR-DAF-AC-006-2024 DAH seguimiento.pdf,google/gemma-4-E2B-it,informes técnicos producidos,0.7428917000070214
museo,datasets\museo\OFI MNCR-DAF-AC-007-2024 Cambio de horario.pdf,google/gemma-4-E2B-it,memorandos,0.3382050999789499
museo,datasets\museo\OFI MNCR-DAF-AC-009-2024 bienes.pdf,google/gemma-4-E2B-it,memorandos,0.6733422999968752
museo,datasets\museo\OFI MNCR-DAF-AC-010-2024 deshumidificadores MCJ.pdf,google/gemma-4-E2B-it,expedientes de transferencias de documentos,1.3510860999813303
museo,datasets\museo\OFI MNCR-DAF-AC-011-2024 trabajo en diciembre.pdf,google/gemma-4-E2B-it,memorandos,0.460949400003301
museo,datasets\museo\OFI MNCR-DAF-AC-012-2024 UI Computadora.pdf,google/gemma-4-E2B-it,solicitudes administrativas,1.0224129000271205
museo,datasets\museo\OFI MNCR-DAF-AC-013-2024 MCJ acuerdo JA.pdf,google/gemma-4-E2B-it,memorandos,0.6309004999930039
museo,datasets\museo\OFI MNCR-DAF-AFC-015-2025    Remision de expedientes al Archivo Institucional.pdf,google/gemma-4-E2B-it,expedientes de transferencias de documentos,1.207555200002389
museo,datasets\museo\OFI MNCR-DAF-GIRHA-679-2025 Remisión de expedientes - Archivo Central.pdf,google/gemma-4-E2B-it,expedientes de transferencias de documentos,1.2217654999985823
museo,datasets\museo\OFI MNCR-DAF-GIRHA-758-2024. Alexia  Fiorella Rojas Calderón.pdf,google/gemma-4-E2B-it,memorandos,0.4553459000017028
museo,datasets\museo\OFI MNCR-DAF-GIRHA-771-2024. Sofía Irola Rojas. Contrato Teletrabajo.pdf,google/gemma-4-E2B-it,memorandos,0.4285425000125542
museo,datasets\museo\OFI MNCR-DAF-PI-095-2024  Respuesta a oficio OFI MNCR-DAF-AC-008-2024 - Asignación de bienes -colecciones-.pdf,google/gemma-4-E2B-it,informes técnicos producidos,1.866118100006133
museo,datasets\museo\OFI MNCR-DAH-249-2024 Entrega IF Reporte de Incidente Mapoteca DAH.pdf,google/gemma-4-E2B-it,informes de inspección,0.7062565999804065
museo,datasets\museo\OFI MNCR-DG-362-2024 Anexo 1 PSJO-124-2024.pdf,google/gemma-4-E2B-it,correspondencia,0.4131329999945592
museo,datasets\museo\OFI MNCR-DG-362-2024 _Solicitud de información piezas pasito Iglesia Colonial Orosi.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.7019410000066273
museo,datasets\museo\OFI MNCR-DG-459-2024 deshumificador.pdf,google/gemma-4-E2B-it,expedientes de transferencias de documentos,1.1379064000211656
museo,datasets\museo\OFI MNCR-DPPC-139-2024 Esculturas Orosí DG.pdf,google/gemma-4-E2B-it,informes técnicos producidos,46.17156229997636
museo,datasets\museo\OFI MNCR-JA-286-2024 CISED.pdf,google/gemma-4-E2B-it,minutas de reuniones,0.7344297000090592
museo,datasets\museo\OFI_ MNCR-DG-AJ-176-2025 CRITERIO JURIDICO asignación de bienes- colecciones de documentos.pdf,google/gemma-4-E2B-it,memorandos,1.0915818000212312
museo,datasets\museo\OFI_MNCR-DAF-AC-001-2025 DHN.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.7800450999930035
museo,datasets\museo\OFI_MNCR-DAF-AC-002-2025 DPPC.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.919959499995457
museo,datasets\museo\OFI_MNCR-DAF-AC-003-2025 RH.pdf,google/gemma-4-E2B-it,memorandos,0.3516772000002675
museo,datasets\museo\OFI_MNCR-DAF-AC-004-2025 DPPC 1.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.6913284999900497
museo,datasets\museo\OFI_MNCR-DAF-AC-005-2025 RH.pdf,google/gemma-4-E2B-it,memorandos,0.3374134000041522
museo,datasets\museo\OFI_MNCR-DAF-AC-006-2025 RH.pdf,google/gemma-4-E2B-it,memorandos,0.3459883999894373
museo,datasets\museo\OFI_MNCR-DAF-AC-007-2025 DG IADA.pdf,google/gemma-4-E2B-it,informes de labores,0.8990221999993082
museo,datasets\museo\OFI_MNCR-DAF-AC-008-2025 DG papel.pdf,google/gemma-4-E2B-it,solicitudes administrativas,1.0718351999821607
museo,datasets\museo\OFI_MNCR-DAF-AC-009-2025 RH.pdf,google/gemma-4-E2B-it,memorandos,0.4504019999876618
museo,datasets\museo\OFI_MNCR-DAF-AC-010-2025 DG avances.pdf,google/gemma-4-E2B-it,informes técnicos producidos,0.998908500012476
museo,datasets\museo\OFI_MNCR-DAF-AC-011-2025 DPPC.pdf,google/gemma-4-E2B-it,solicitudes administrativas,37.51755789999152
museo,datasets\museo\OFI_MNCR-DAF-AC-012-2025 DHN.pdf,google/gemma-4-E2B-it,informes técnicos producidos,0.9645603999961168
museo,datasets\museo\OFI_MNCR-DAF-AC-013-2025 Memoria del Mundo.pdf,google/gemma-4-E2B-it,memorandos,0.7374903000018094
museo,datasets\museo\OFI_MNCR-DAF-AC-014-2025 Establecer convenio.pdf,google/gemma-4-E2B-it,expedientes de proyectos y programas institucionales,0.992370000021765
museo,datasets\museo\OFI_MNCR-DAF-AC-014-2025 Establecer convenio_1.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.688651700009359
museo,datasets\museo\OFI_MNCR-DAF-AC-015-2025 AN deshumidif.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.6661441999895032
museo,datasets\museo\OFI_MNCR-DAF-AC-016-2025 Inf.pdf,google/gemma-4-E2B-it,memorandos,0.4876400000066496
museo,datasets\museo\OFI_MNCR-DAF-AC-017-2025 RH cambio de horario.pdf,google/gemma-4-E2B-it,memorandos,0.3356300999876112
museo,datasets\museo\OFI_MNCR-DAF-AC-018-2025 JDAF.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.5621730000129901
museo,datasets\museo\OFI_MNCR-DAF-AC-019-2025 RH.pdf,google/gemma-4-E2B-it,memorandos,0.3374415999860503
museo,datasets\museo\OFI_MNCR-DAF-AC-020-2025 AJ convenio.pdf,google/gemma-4-E2B-it,'correspondencia',0.6869611000001896
museo,datasets\museo\OFI_MNCR-DAF-AC-020-2025 anexo 1.pdf,google/gemma-4-E2B-it,expedientes de transferencias de documentos,8.639558199996827
museo,datasets\museo\OFI_MNCR-DAF-AC-020-2025 anexo 2.pdf,google/gemma-4-E2B-it,informes técnicos producidos,0.7534139999770559
museo,datasets\museo\OFI_MNCR-DAF-AC-021-2025 JA.pdf,google/gemma-4-E2B-it,informes técnicos producidos,1.5384421999915503
museo,datasets\museo\OFI_MNCR-DAF-AC-022-2025 AI Anexo 1 prueba.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.5923801000171807
museo,datasets\museo\OFI_MNCR-DAF-AC-022-2025 AI Anexo 2 MICITT-DGDCFD-OF-000132-2025.pdf,google/gemma-4-E2B-it,circulares,0.7264471999951638
museo,datasets\museo\OFI_MNCR-DAF-AC-022-2025 AI.pdf,google/gemma-4-E2B-it,memorandos,0.5936701000027824
museo,datasets\museo\OFI_MNCR-DAF-AC-023-2025 Comision NICSP.pdf,google/gemma-4-E2B-it,solicitudes administrativas,0.7637273000145797
museo,datasets\museo\OFI_MNCR-DAF-AC-024-2025 Cuadro JA.pdf,google/gemma-4-E2B-it,instrumentos técnicos archivísticos,0.6955183999962173
museo,datasets\museo\OFI_MNCR-DAF-AC-025-2025 CuadroDG.pdf,google/gemma-4-E2B-it,instrumentos técnicos archivísticos,0.7989459999953397
museo,datasets\museo\OFI_MNCR-DAF-AC-026-2025 CuadroAJ.pdf,google/gemma-4-E2B-it,instrumentos técnicos archivísticos,0.86828960001003
